@ BLR_STAT 189 2024 10 05 15:29:57.125 HG:      4      3   -105 XYZ:     16     35   -999 Bo:  9987 7607 bt: 3283 gy:     1    -1     0 ang:      0      0 vel      0 AGL      -1 CRC: CC40
@ BLR_STAT 189 2024 10 05 15:29:57.345 HG:      3      5    -99 XYZ:     17     39  -1010 Bo:  9987 7607 bt: 3284 gy:     0     0     1 ang:      0      0 vel      0 AGL      -1 CRC: 606C
@ STARTSIM 162 2024 10 05 15:29:57.435 Sim started. 1stG: 80 1stDur: 10 2ndG: 0, 2ndDur: 0 2ndIgAlt: 50000 3rdG: 0, 3rdDur: 0 3rdIgAlt: 90000 LAng: 50 CRC: 88E6
@ NEW_NAME 088 2024 10 05 15:29:57.435 Phone commanded a simulation to start CRC: E68A
@ BLR_STAT 189 2024 10 05 15:29:57.565 HG:    -24     25   -416 XYZ:   -569    303  -7973 Bo:  9986 7606 bt: 3283 gy:     0    -2     0 ang:      0      0 vel     23 AGL       1 CRC: 95B1
@ STATE_CH 078 2024 10 05 15:29:57.565 Changing Flight State to 1. CRC: FFBC
@ BLR_STAT 189 2024 10 05 15:29:57.785 HG:    -45     32   -666 XYZ:   -577    299  -7962 Bo:  9981 7606 bt: 3283 gy:    -1     0    -1 ang:     67      0 vel     72 AGL      13 CRC: 9D84
@ BLR_STAT 189 2024 10 05 15:29:58.005 HG:    -64     26   -751 XYZ:   -581    297  -7939 Bo:  9973 7606 bt: 3283 gy:     0    -1     2 ang:     71      0 vel    121 AGL      36 CRC: DEF4
@ BLR_STAT 189 2024 10 05 15:29:58.225 HG:    -63     31   -775 XYZ:   -572    301  -7908 Bo:  9961 7607 bt: 3284 gy:    -2     0     1 ang:     74      0 vel    170 AGL      69 CRC: EF18
@ BLR_STAT 189 2024 10 05 15:29:58.445 HG:    -66     27   -781 XYZ:   -571    296  -7873 Bo:  9945 7606 bt: 3283 gy:     0     0     0 ang:     76      0 vel    219 AGL     113 CRC: D0C6
@ BLR_STAT 189 2024 10 05 15:29:58.665 HG:    -30      0   -276 XYZ:      2     -1     95 Bo:  9928 7607 bt: 3283 gy:    -1     0     0 ang:     79      0 vel    218 AGL     163 CRC: 2A3E
@ BLR_STAT 189 2024 10 05 15:29:58.885 HG:    -14     -5    -83 XYZ:      5     -4     83 Bo:  9911 7607 bt: 3283 gy:    -1     0     0 ang:     81      0 vel    210 AGL     210 CRC: CBB5
@ BLR_STAT 189 2024 10 05 15:29:59.105 HG:     -5     -9    -17 XYZ:      1     -6     77 Bo:  9894 7608 bt: 3283 gy:     0    -2     1 ang:     83      0 vel    203 AGL     256 CRC: 52EE
@ BLR_STAT 189 2024 10 05 15:29:59.325 HG:      1     -6     11 XYZ:      1     -2     75 Bo:  9878 7606 bt: 3282 gy:    -1     0     0 ang:     86      0 vel    195 AGL     300 CRC: F00B
@ BLR_STAT 189 2024 10 05 15:29:59.545 HG:      0     -8     11 XYZ:      4      0     71 Bo:  9863 7606 bt: 3284 gy:     0     0     1 ang:     89      0 vel    187 AGL     342 CRC: 189B
